;parent;name;inner.name
0;The EU should return power to national governments;What are 3 benefits of joining the EU?;What are the disadvantages of the EU?
1;The EU should return power to national governments;What are 3 benefits of joining the EU?;What is the Brexit issue?
2;The EU should return power to national governments;Has EU been successful?;Is the EU the biggest economy?
3;The EU should return power to national governments;Has EU been successful?;Is the European Union the largest economy in the world?
4;The EU should return power to national governments;Has EU been successful?;How long has the EU existed?
5;The EU should return power to national governments;What are the three main criteria that a country needs to meet to be accepted into the European Union?;What must a country do to join the EU?
6;The EU should return power to national governments;What are the three main criteria that a country needs to meet to be accepted into the European Union?;How much does it cost to join the EU?
7;The EU should return power to national governments;What are the three main criteria that a country needs to meet to be accepted into the European Union?;Will Russia join the EU?
8;The EU should return power to national governments;Who governs the European Union?;What are the three governing bodies of the EU?
9;The EU should return power to national governments;Who governs the European Union?;How is EU governed?
10;The EU should return power to national governments;Who governs the European Union?;Was Donald Tusk voted in?
