;parent;name;inner.name
0;Mixed Martial Arts (UFC) is a form of human cockfighting;What is difference between UFC and MMA?;How long does a UFC fight last?
1;Mixed Martial Arts (UFC) is a form of human cockfighting;What is difference between UFC and MMA?;What's the difference between UFC and boxing?
2;Mixed Martial Arts (UFC) is a form of human cockfighting;What does mixed martial arts include?;What is the most deadly martial art?
3;Mixed Martial Arts (UFC) is a form of human cockfighting;What does mixed martial arts include?;What styles are used in MMA?
4;Mixed Martial Arts (UFC) is a form of human cockfighting;What does mixed martial arts include?;Is MMA the best fighting style?
5;Mixed Martial Arts (UFC) is a form of human cockfighting;What martial arts are allowed in UFC?;Does Dana White own UFC?
6;Mixed Martial Arts (UFC) is a form of human cockfighting;What martial arts are allowed in UFC?;How much does Dana White make?
7;Mixed Martial Arts (UFC) is a form of human cockfighting;What martial arts are allowed in UFC?;Who owns the UFC 2018?
8;Mixed Martial Arts (UFC) is a form of human cockfighting;Is boxing part of MMA?;Is Boxing Good for MMA?
9;Mixed Martial Arts (UFC) is a form of human cockfighting;Is boxing part of MMA?;Is MMA the most dangerous sport?
10;Mixed Martial Arts (UFC) is a form of human cockfighting;Is boxing part of MMA?;Is UFC better than boxing?
