;parent;name;inner.name
0;We should abolish speed cameras;How accurate are speed cameras?;Are hand held speed cameras accurate?
1;We should abolish speed cameras;How accurate are speed cameras?;Can average speed cameras catch you speeding?
2;We should abolish speed cameras;Is there a tolerance on speed cameras?;At what speed does a speed camera flash?
3;We should abolish speed cameras;Is there a tolerance on speed cameras?;How fast can I go over the speed limit?
4;We should abolish speed cameras;Is there a tolerance on speed cameras?;How much over the speed limit is a felony?
5;We should abolish speed cameras;Is there any leeway on speed cameras?;How long do Points stay on license?
6;We should abolish speed cameras;Is there any leeway on speed cameras?;What is the penalty for speeding in a 30mph zone?
7;We should abolish speed cameras;Is there any leeway on speed cameras?;How many points is 20 mph over the speed limit?
8;We should abolish speed cameras;Why are speed cameras good?;Do speed cameras reduce speeding?
9;We should abolish speed cameras;Why are speed cameras good?;Can speed cameras see the driver?
10;We should abolish speed cameras;Why are speed cameras good?;Do speed cameras really save lives?
