;parent;name;inner.name
0;Nations of the world should increase protection of the economic and social rights of migrants;What are the rights of migrants?;What is Migration UN?
1;Nations of the world should increase protection of the economic and social rights of migrants;What are the rights of migrants?;Are human rights for migrants?
2;Nations of the world should increase protection of the economic and social rights of migrants;What are the 4 types of migration?;What are some examples of migration?
3;Nations of the world should increase protection of the economic and social rights of migrants;What are the 4 types of migration?;What are the categories of migrants?
4;Nations of the world should increase protection of the economic and social rights of migrants;What are the 4 types of migration?;What country migrates the most?
5;Nations of the world should increase protection of the economic and social rights of migrants;What countries have signed the UN migration pact?;What does the UN migration pact mean?
6;Nations of the world should increase protection of the economic and social rights of migrants;What countries have signed the UN migration pact?;What is the EU migration policy?
7;Nations of the world should increase protection of the economic and social rights of migrants;What countries have signed the UN migration pact?;What is in the UN migration pact?
8;Nations of the world should increase protection of the economic and social rights of migrants;What percentage of the world's population are international migrants?;Which country today has the most migrants currently?
9;Nations of the world should increase protection of the economic and social rights of migrants;What percentage of the world's population are international migrants?;Which region hosts the largest number of international migrants?
10;Nations of the world should increase protection of the economic and social rights of migrants;What percentage of the world's population are international migrants?;Why is international migration important?
