;parent;name;inner.name
0;Affirmative Action in South Africa does more harm than good;Does affirmative action do more harm than good?;What states have banned affirmative action?
1;Affirmative Action in South Africa does more harm than good;Does affirmative action do more harm than good?;Is affirmative action in college admissions legal?
2;Affirmative Action in South Africa does more harm than good;Why is affirmative action necessary in South Africa?;What does affirmative action cover?
3;Affirmative Action in South Africa does more harm than good;Why is affirmative action necessary in South Africa?;What are the goals of affirmative action?
4;Affirmative Action in South Africa does more harm than good;Why is affirmative action necessary in South Africa?;What is the difference between employment equity and affirmative action?
5;Affirmative Action in South Africa does more harm than good;What is the problem with affirmative action?;What does the policy of affirmative action require?
6;Affirmative Action in South Africa does more harm than good;What is the problem with affirmative action?;Is affirmative action required by law?
7;Affirmative Action in South Africa does more harm than good;What is the problem with affirmative action?;Does affirmative action increase diversity?
8;Affirmative Action in South Africa does more harm than good;Should affirmative action be used in college admissions?;Why is affirmative action important in education?
9;Affirmative Action in South Africa does more harm than good;Should affirmative action be used in college admissions?;Is affirmative action legal in the US?
10;Affirmative Action in South Africa does more harm than good;Should affirmative action be used in college admissions?;Can colleges use race as a factor in admissions?
