;parent;name;inner.name
0;Humans should eat meat;Are humans carnivores?;Are humans predators?
1;Humans should eat meat;Are humans carnivores?;Are vegans herbivores?
2;Humans should eat meat;Can humans live without meat?;Is it wrong to eat meat?
3;Humans should eat meat;Can humans live without meat?;When did humans discover fire?
4;Humans should eat meat;Can humans live without meat?;When did humans start cooking meat?
5;Humans should eat meat;Why we should eat meat?;Why eating meat is bad for the environment?
6;Humans should eat meat;Why we should eat meat?;How long have humans been around?
7;Humans should eat meat;Why we should eat meat?;Are ducks red meat?
8;Humans should eat meat;Can humans survive and thrive without eating meat?;Is duck a game?
9;Humans should eat meat;Can humans survive and thrive without eating meat?;What is the meat of duck called?
10;Humans should eat meat;Can humans survive and thrive without eating meat?;Are ducks poultry?
