;parent;name;inner.name
0;University Fees Should Be Scrapped;Will uni fees be scrapped?;Do student loans get forgiven after 25 years?
1;University Fees Should Be Scrapped;Will uni fees be scrapped?;Was university free in the UK?
2;University Fees Should Be Scrapped;Will tuition fees go down UK?;How can I lower my tuition fees?
3;University Fees Should Be Scrapped;Will tuition fees go down UK?;What tuition fee means?
4;University Fees Should Be Scrapped;Will tuition fees go down UK?;Are tuition fees going up?
5;University Fees Should Be Scrapped;How much are university fees in UK?;Can I study for free in UK?
6;University Fees Should Be Scrapped;How much are university fees in UK?;Do you have to pay to go to uni?
7;University Fees Should Be Scrapped;How much are university fees in UK?;How much does college cost UK?
8;University Fees Should Be Scrapped;What are student grants?;How can I get free grants?
9;University Fees Should Be Scrapped;What are student grants?;What is the maximum income to qualify for financial aid?
10;University Fees Should Be Scrapped;What are student grants?;What are 4 types of grants?
