;parent;name;inner.name
0;Dictatorship is the best path to development;Why dictatorship is the best?;What are disadvantages of a dictatorship?
1;Dictatorship is the best path to development;Why dictatorship is the best?;What countries are dictatorships?
2;Dictatorship is the best path to development;Why dictatorship is the best?;Who was the greatest dictator in history?
3;Dictatorship is the best path to development;Why dictatorship is the best?;How a dictator comes to power?
4;Dictatorship is the best path to development;Why dictatorship is the best?;What is strong dictatorship?
5;Dictatorship is the best path to development;Who was the greatest dictator in history?;Who is the cruelest dictator in history?
6;Dictatorship is the best path to development;Who was the greatest dictator in history?;Which serial killer has the most kills?
7;Dictatorship is the best path to development;Who was the greatest dictator in history?;Who is the first dictator in the world?
8;Dictatorship is the best path to development;Who was the greatest dictator in history?;How a dictator comes to power?
9;Dictatorship is the best path to development;Who was the greatest dictator in history?;What is strong dictatorship?
10;Dictatorship is the best path to development;How a dictator comes to power?;How is fascism different from a dictatorship?
11;Dictatorship is the best path to development;How a dictator comes to power?;What makes a dictator?
12;Dictatorship is the best path to development;How a dictator comes to power?;Who makes the decisions in the government?
13;Dictatorship is the best path to development;How a dictator comes to power?;What is strong dictatorship?
14;Dictatorship is the best path to development;What is strong dictatorship?;When was the last time Congress declared war?
15;Dictatorship is the best path to development;What is strong dictatorship?;Is the USA a democracy?
16;Dictatorship is the best path to development;What is strong dictatorship?;What are 2 parts of the US Congress?
