;parent;name;inner.name
0;We must let Catalan hold an independence referendum;Why did Catalonia declare independence from Spain?;Was Catalonia ever an independent country?
1;We must let Catalan hold an independence referendum;Why did Catalonia declare independence from Spain?;Does Catalonia have a president?
2;We must let Catalan hold an independence referendum;Did Catalonia become independent?;Is Catalonia part of Spain still?
3;We must let Catalan hold an independence referendum;Did Catalonia become independent?;Why is Catalonia different from Spain?
4;We must let Catalan hold an independence referendum;Did Catalonia become independent?;When did Catalonia become part of Spain?
5;We must let Catalan hold an independence referendum;Is Catalonia independent now 2018?;Is it safe to travel to Barcelona?
6;We must let Catalan hold an independence referendum;Is Catalonia independent now 2018?;Is Catalonia socialist?
7;We must let Catalan hold an independence referendum;Is Catalonia independent now 2018?;When did the Catalonian independence movement start?
8;We must let Catalan hold an independence referendum;Is Catalan independence from Spain?;Will Catalonia get independence?
9;We must let Catalan hold an independence referendum;Is Catalan independence from Spain?;Will pique play for Spain?
10;We must let Catalan hold an independence referendum;Is Catalan independence from Spain?;How much does Catalonia contribute to Spain?
