;parent;name;inner.name
0;The United States should continue Its use of drone strikes abroad;Where are US drones used?;How many lives do drones save?
1;The United States should continue Its use of drone strikes abroad;Where are US drones used?;How many Predator drones does the US have?
2;The United States should continue Its use of drone strikes abroad;How Do drone attacks work?;What missiles do drones use?
3;The United States should continue Its use of drone strikes abroad;How Do drone attacks work?;How did jihadi die?
4;The United States should continue Its use of drone strikes abroad;How Do drone attacks work?;What are drone strikes used for?
5;The United States should continue Its use of drone strikes abroad;How many drone strikes have there been?;Will I be next US drone strikes in Pakistan?
6;The United States should continue Its use of drone strikes abroad;How many drone strikes have there been?;When was the first drone made?
7;The United States should continue Its use of drone strikes abroad;How many drone strikes have there been?;How many Iraqi civilians died?
8;The United States should continue Its use of drone strikes abroad;When did US drone strikes start?;Are drones used in war?
9;The United States should continue Its use of drone strikes abroad;When did US drone strikes start?;Is a UAV a drone?
10;The United States should continue Its use of drone strikes abroad;When did US drone strikes start?;What is Pakistani drone?
