;parent;name;inner.name
0;The world has to ignore North Korean provocations;How large is North Korea's oil imports?;Is North Korea dangerous to visit?
1;The world has to ignore North Korean provocations;How large is North Korea's oil imports?;Does North Korea have Internet?
2;The world has to ignore North Korean provocations;How large is North Korea?;Can North Koreans leave?
3;The world has to ignore North Korean provocations;How large is North Korea?;What is the religion of North Korea?
4;The world has to ignore North Korean provocations;How large is North Korea?;How cold does North Korea get?
5;The world has to ignore North Korean provocations;How large is North Korea's foreign-exchange reserve?;How much foreign reserves does China have?
6;The world has to ignore North Korean provocations;How large is North Korea's foreign-exchange reserve?;What is a country's foreign reserve?
7;The world has to ignore North Korean provocations;How large is North Korea's foreign-exchange reserve?;How much foreign exchange does India have?
8;The world has to ignore North Korean provocations;How large is North Korea's salt production?;Do North Koreans believe in God?
9;The world has to ignore North Korean provocations;How large is North Korea's salt production?;Is education free in North Korea?
10;The world has to ignore North Korean provocations;How large is North Korea's salt production?;Does North Korea have valuable resources?
