;parent;name;inner.name
0;Affirmative action is necessary;Is affirmative action necessary?;Why was affirmative action created?
1;Affirmative action is necessary;Is affirmative action necessary?;Does Cornell do affirmative action?
2;Affirmative action is necessary;What is affirmative action and why is it important?;Why do affirmative action policies exist?
3;Affirmative action is necessary;What is affirmative action and why is it important?;What are the arguments for affirmative action?
4;Affirmative action is necessary;What is affirmative action and why is it important?;How affirmative action affects the workplace?
5;Affirmative action is necessary;What is affirmative action and how does it work?;What states have banned affirmative action?
6;Affirmative action is necessary;What is affirmative action and how does it work?;Who qualifies for affirmative action?
7;Affirmative action is necessary;What is affirmative action and how does it work?;Does affirmative action include gender?
8;Affirmative action is necessary;Is affirmative action legal?;Is affirmative action mandatory?
9;Affirmative action is necessary;Is affirmative action legal?;What is the purpose of affirmative action?
10;Affirmative action is necessary;Is affirmative action legal?;When was affirmative action banned?
