;parent;name;inner.name
0;Basic income tax should be abolished;What would happen if income tax was abolished?;When was income tax abolished?
1;Basic income tax should be abolished;What would happen if income tax was abolished?;Will GST replace income tax?
2;Basic income tax should be abolished;What will happen if there is no tax?;How can I avoid paying taxes legally?
3;Basic income tax should be abolished;What will happen if there is no tax?;What happens when you don't pay taxes for 10 years?
4;Basic income tax should be abolished;What will happen if there is no tax?;What kind of taxes do we pay?
5;Basic income tax should be abolished;Why we should abolish income tax?;Which country has no income tax?
6;Basic income tax should be abolished;Why we should abolish income tax?;How much of my income is taxed?
7;Basic income tax should be abolished;Why we should abolish income tax?;How can I lower my income tax?
8;Basic income tax should be abolished;What is the income tax rate in Philippines?;How much tax should I pay Philippines?
9;Basic income tax should be abolished;What is the income tax rate in Philippines?;How do you calculate income tax rate?
10;Basic income tax should be abolished;What is the income tax rate in Philippines?;Who is exempt from income tax?
