;parent;name;inner.name
0;The UN intervention in the Democratic Republic of Congo has been a success;When did the Democratic Republic of Congo join the UN?;Do UN peacekeepers fight?
1;The UN intervention in the Democratic Republic of Congo has been a success;When did the Democratic Republic of Congo join the UN?;What has the UN done in South Sudan?
2;The UN intervention in the Democratic Republic of Congo has been a success;How wealthy is Democratic Republic of the Congo?;Why is Congo the poorest country?
3;The UN intervention in the Democratic Republic of Congo has been a success;How wealthy is Democratic Republic of the Congo?;Is Congo the richest country in the world?
4;The UN intervention in the Democratic Republic of Congo has been a success;How wealthy is Democratic Republic of the Congo?;What is the Democratic Republic of Congo known for?
5;The UN intervention in the Democratic Republic of Congo has been a success;Are there UN peacekeepers in Syria?;How effective is UN Peacekeeping?
6;The UN intervention in the Democratic Republic of Congo has been a success;Are there UN peacekeepers in Syria?;How many peacekeeping missions are currently active?
7;The UN intervention in the Democratic Republic of Congo has been a success;Are there UN peacekeepers in Syria?;How much does a peacekeeper make?
8;The UN intervention in the Democratic Republic of Congo has been a success;Where does Congo, Democratic Republic of the rank in the world by net exports?;What are the major industries in the Democratic Republic of the Congo?
9;The UN intervention in the Democratic Republic of Congo has been a success;Where does Congo, Democratic Republic of the rank in the world by net exports?;Is Democratic Republic of Congo safe?
10;The UN intervention in the Democratic Republic of Congo has been a success;Where does Congo, Democratic Republic of the rank in the world by net exports?;Is the Democratic Republic of Congo poor?
