;parent;name;inner.name
0;Israel's 2008-2009 military operations against Gaza were justified;Why did the battle of Gaza happen?;Is Palestine a country or part of Israel?
1;Israel's 2008-2009 military operations against Gaza were justified;Why did the battle of Gaza happen?;How did the Israeli Palestinian conflict affect Lebanon?
2;Israel's 2008-2009 military operations against Gaza were justified;What is Gaza?;Who owned Israel before 1948?
3;Israel's 2008-2009 military operations against Gaza were justified;What is Gaza?;Can Palestinians leave Gaza?
4;Israel's 2008-2009 military operations against Gaza were justified;What is Gaza?;Is Gaza part of Israel?
5;Israel's 2008-2009 military operations against Gaza were justified;Who lives in Gaza?;Who controls Golan Heights today?
6;Israel's 2008-2009 military operations against Gaza were justified;Who lives in Gaza?;How long is Gaza wall?
7;Israel's 2008-2009 military operations against Gaza were justified;Who lives in Gaza?;Is Israel occupying Gaza?
8;Israel's 2008-2009 military operations against Gaza were justified;Why does Israel bomb Gaza?;How many rockets fired into Israel?
9;Israel's 2008-2009 military operations against Gaza were justified;Why does Israel bomb Gaza?;Why did Israel and Palestine start fighting?
10;Israel's 2008-2009 military operations against Gaza were justified;Why does Israel bomb Gaza?;Where is Gaza in Israel?
