;parent;name;inner.name
0;Allow donations of vital organs even at the expense of the donor's life;Can you donate vital organs?;Do they let you die if you're an organ donor?
1;Allow donations of vital organs even at the expense of the donor's life;Can you donate vital organs?;Do organ donors families have to pay?
2;Allow donations of vital organs even at the expense of the donor's life;How long are organs viable for transplant after death?;Do they take organs out when you die?
3;Allow donations of vital organs even at the expense of the donor's life;How long are organs viable for transplant after death?;How long can organs survive without oxygen?
4;Allow donations of vital organs even at the expense of the donor's life;How long are organs viable for transplant after death?;What happens to organ donors when they die?
5;Allow donations of vital organs even at the expense of the donor's life;What organs can be donated while alive?;What organs can you live without?
6;Allow donations of vital organs even at the expense of the donor's life;What organs can be donated while alive?;Can you donate an eye while alive?
7;Allow donations of vital organs even at the expense of the donor's life;What organs can be donated while alive?;What are the 8 Organs that can be donated?
8;Allow donations of vital organs even at the expense of the donor's life;Do organ donors get free funerals?;Can I donate my body to science when I die UK?
9;Allow donations of vital organs even at the expense of the donor's life;Do organ donors get free funerals?;Can Jehovah Witnesses take medication?
10;Allow donations of vital organs even at the expense of the donor's life;Do organ donors get free funerals?;Can family override organ donation?
