;parent;name;inner.name
0;We must all believe in fundamental human rights;What are the 5 basic human rights?;What are some rights that we should have?
1;We must all believe in fundamental human rights;What are the 5 basic human rights?;What are the principles of human rights?
2;We must all believe in fundamental human rights;What are the 10 basic human rights?;Do human rights cover all human needs?
3;We must all believe in fundamental human rights;What are the 10 basic human rights?;What are examples of human rights?
4;We must all believe in fundamental human rights;What are the 10 basic human rights?;What are the 16 human rights?
5;We must all believe in fundamental human rights;What are the fundamental human rights?;What are the 7 fundamental rights?
6;We must all believe in fundamental human rights;What are the fundamental human rights?;What are the importance of fundamental human rights?
7;We must all believe in fundamental human rights;What are the fundamental human rights?;What are the fundamental human rights of a Nigerian citizen?
8;We must all believe in fundamental human rights;What are the 13 human rights?;Is free movement a fundamental human right?
9;We must all believe in fundamental human rights;What are the 13 human rights?;What are r human rights?
10;We must all believe in fundamental human rights;What are the 13 human rights?;What is Article 13 UN?
