;parent;name;inner.name
0;We must support the use of truth and reconciliation commissions;Was the Truth and Reconciliation Commission successful?;Did the TRC bring about reconciliation?
1;We must support the use of truth and reconciliation commissions;Was the Truth and Reconciliation Commission successful?;What did the Truth and Reconciliation Commission achieve?
2;We must support the use of truth and reconciliation commissions;What was the purpose of Truth and Reconciliation Commission?;What is the Truth and Reconciliation Commission calls to action?
3;We must support the use of truth and reconciliation commissions;What was the purpose of Truth and Reconciliation Commission?;What does the TRC hope to achieve?
4;We must support the use of truth and reconciliation commissions;What was the purpose of Truth and Reconciliation Commission?;How did the Truth and Reconciliation Commission start?
5;We must support the use of truth and reconciliation commissions;Do truth commissions work?;What is a truth commission and why does it matter?
6;We must support the use of truth and reconciliation commissions;Do truth commissions work?;Why was the TRC set up?
7;We must support the use of truth and reconciliation commissions;Do truth commissions work?;When was the first truth commission?
8;We must support the use of truth and reconciliation commissions;When was truth reconciliation commission?;How long did the TRC last?
9;We must support the use of truth and reconciliation commissions;When was truth reconciliation commission?;When were the TRC calls to action released?
10;We must support the use of truth and reconciliation commissions;When was truth reconciliation commission?;Do residential schools still exist?
