;parent;name;inner.name
0;Replace aid with remittances;Which of the following country is the world's top recipient of remittances in 2018?;Does remittance affect economy?
1;Replace aid with remittances;Which of the following country is the world's top recipient of remittances in 2018?;Are remittances part of GDP?
2;Replace aid with remittances;Which countries receive the most remittances?;Can remittances be taxed?
3;Replace aid with remittances;Which countries receive the most remittances?;Why are remittances important?
4;Replace aid with remittances;Which countries receive the most remittances?;What is an example of remittances?
5;Replace aid with remittances;What are international remittances?;How does remittance company make money?
6;Replace aid with remittances;What are international remittances?;Can you mail cash internationally?
7;Replace aid with remittances;What are international remittances?;What is money transfer fee?
8;Replace aid with remittances;How are remittances sent?;How does a country benefit from remittances?
9;Replace aid with remittances;How are remittances sent?;How do you do a remittance?
10;Replace aid with remittances;How are remittances sent?;How do I start a money remittance business?
