;parent;name;inner.name
0;There must be a child curfews;Should there be curfews for minors?;Are curfews necessary?
1;There must be a child curfews;Should there be curfews for minors?;Are town curfews legal?
2;There must be a child curfews;Why do parents give curfews?;Should students have curfews?
3;There must be a child curfews;Why do parents give curfews?;What time should a 14 year old be allowed out till?
4;There must be a child curfews;Why do parents give curfews?;Why should curfews be enforced?
5;There must be a child curfews;Do towns have curfews?;Why there shouldn't be a curfew?
6;There must be a child curfews;Do towns have curfews?;Do curfews keep out of trouble?
7;There must be a child curfews;Do towns have curfews?;Do curfews work?
8;There must be a child curfews;Are curfews legal?;Can you go to jail for curfew violation?
9;There must be a child curfews;Are curfews legal?;Do curfews violate Constitution?
10;There must be a child curfews;Are curfews legal?;Why Do curfew laws exist?
