;parent;name;inner.name
0;permit the use of performance enhancing drugs in professional sports;What percentage of athletes use performance enhancing drugs?;Why do high school athletes use steroids?
1;permit the use of performance enhancing drugs in professional sports;What percentage of athletes use performance enhancing drugs?;Are steroids safe for athletes?
2;permit the use of performance enhancing drugs in professional sports;Should PEDs be allowed in professional sports?;Should student athletes be drug tested?
3;permit the use of performance enhancing drugs in professional sports;Should PEDs be allowed in professional sports?;What steroids are illegal?
4;permit the use of performance enhancing drugs in professional sports;Should PEDs be allowed in professional sports?;Why are steroids good?
5;permit the use of performance enhancing drugs in professional sports;How do performance enhancing drugs help athletes?;Do steroids improve athletic performance?
6;permit the use of performance enhancing drugs in professional sports;How do performance enhancing drugs help athletes?;How does meldonium enhance performance?
7;permit the use of performance enhancing drugs in professional sports;How do performance enhancing drugs help athletes?;How do drugs affect athletes?
8;permit the use of performance enhancing drugs in professional sports;Why do athletes use steroids?;Why do athletes get paid so much?
9;permit the use of performance enhancing drugs in professional sports;Why do athletes use steroids?;Are steroids illegal in high school sports?
10;permit the use of performance enhancing drugs in professional sports;Why do athletes use steroids?;Which athletes have used anabolic steroids?
