;parent;name;inner.name
0;History has no place in the classroom;Should history be compulsory in schools?;Why is history a required class?
1;History has no place in the classroom;Should history be compulsory in schools?;What can history teach us?
2;History has no place in the classroom;Why is history not important?;Why do students find history boring?
3;History has no place in the classroom;Why is history not important?;Why is it important to study history?
4;History has no place in the classroom;Why is history not important?;Do I need a history degree to teach history?
5;History has no place in the classroom;Why should schools be taught history?;What skills do we develop studying history?
6;History has no place in the classroom;Why should schools be taught history?;What are the benefits of studying history?
7;History has no place in the classroom;Why should schools be taught history?;Why should student study history?
8;History has no place in the classroom;Why is history a waste of time?;Should we study history?
9;History has no place in the classroom;Why is history a waste of time?;What is history and why does it matter?
10;History has no place in the classroom;Why is history a waste of time?;Is history important essay?
