;parent;name;inner.name
0;Downloading music without permission is morally equivalent to theft;Is illegally downloading music wrong?;Should illegal downloading music be legal?
1;Downloading music without permission is morally equivalent to theft;Is illegally downloading music wrong?;How does illegally downloading music affect the artist?
2;Downloading music without permission is morally equivalent to theft;Is downloading music without permission theft?;Can you sue someone for stealing your song?
3;Downloading music without permission is morally equivalent to theft;Is downloading music without permission theft?;Is pirating illegal?
4;Downloading music without permission is morally equivalent to theft;Is downloading music without permission theft?;What is downloading music illegally?
5;Downloading music without permission is morally equivalent to theft;Is downloading music from the Internet illegal?;Can you go to jail for pirating?
6;Downloading music without permission is morally equivalent to theft;Is downloading music from the Internet illegal?;Can you go to jail for illegally downloading movies?
7;Downloading music without permission is morally equivalent to theft;Is downloading music from the Internet illegal?;What does illegally downloading music mean?
8;Downloading music without permission is morally equivalent to theft;Is downloading really stealing?;Is downloading a movie Illegal?
9;Downloading music without permission is morally equivalent to theft;Is downloading really stealing?;Is pirating ethical?
10;Downloading music without permission is morally equivalent to theft;Is downloading really stealing?;Is piracy the same as stealing?
