;parent;name;inner.name
0;India should give up Kashmir;Can India give up Kashmir?;Does Kashmir want to be part of India?
1;India should give up Kashmir;Can India give up Kashmir?;Why did Pakistan separate from India?
2;India should give up Kashmir;Why Kashmir is not a part of India?;Is Kashmir part of Pakistan or India?
3;India should give up Kashmir;Why Kashmir is not a part of India?;What is the Kashmir conflict why India and Pakistan fight over it?
4;India should give up Kashmir;Why Kashmir is not a part of India?;Why did Britishers leave India?
5;India should give up Kashmir;Will Kashmir be separated from India?;Why did Kashmiri Pandits leave Kashmir?
6;India should give up Kashmir;Will Kashmir be separated from India?;How did Kashmir became part of India?
7;India should give up Kashmir;Will Kashmir be separated from India?;Why did Bangladesh separate from Pakistan?
8;India should give up Kashmir;Why is India and Pakistan fighting over Kashmir?;Why did Pakistan attack India?
9;India should give up Kashmir;Why is India and Pakistan fighting over Kashmir?;Why Kashmir is Important?
10;India should give up Kashmir;Why is India and Pakistan fighting over Kashmir?;Why India and Pakistan are divided?
