;parent;name;inner.name
0;Penalise religious hate speech;Is hate speech protected in the First Amendment?;How is our freedom of speech protected?
1;Penalise religious hate speech;Is hate speech protected in the First Amendment?;How does a free speech zone affect a protest?
2;Penalise religious hate speech;What is hate speech legally?;What is hate speech in the UK?
3;Penalise religious hate speech;What is hate speech legally?;What countries have free speech?
4;Penalise religious hate speech;What is hate speech legally?;Are Threats free speech?
5;Penalise religious hate speech;What is considered hate speech in Canada?;Is there freedom of speech in the UK?
6;Penalise religious hate speech;What is considered hate speech in Canada?;What is the legal definition of a hate crime?
7;Penalise religious hate speech;What is considered hate speech in Canada?;Is discrimination a crime in Canada?
8;Penalise religious hate speech;Does Canada have free speech?;Is free speech a human right?
9;Penalise religious hate speech;Does Canada have free speech?;Does Israel have freedom of speech?
10;Penalise religious hate speech;Does Canada have free speech?;Does Canada have any nuclear weapons?
