;parent;name;inner.name
0;Homework is beneficial;Is homework really beneficial?;Why is homework helpful?
1;Homework is beneficial;Is homework really beneficial?;Does homework cause depression?
2;Homework is beneficial;Is homework helpful or harmful?;Is homework helpful or harmful essay?
3;Homework is beneficial;Is homework helpful or harmful?;Why is homework more than good?
4;Homework is beneficial;Is homework helpful or harmful?;Is homework helpful or harmful pros and cons?
5;Homework is beneficial;Why students should not get homework?;Why is homework is bad?
6;Homework is beneficial;Why students should not get homework?;Why homework is a waste of time?
7;Homework is beneficial;Why students should not get homework?;Should homework not be banned?
8;Homework is beneficial;What benefits does homework have?;Does homework improve responsibility?
9;Homework is beneficial;What benefits does homework have?;Is homework good or bad for you?
10;Homework is beneficial;What benefits does homework have?;Does Homework make you smarter?
