;parent;name;inner.name
0;Governments should introduce a flat tax;Does any country use a flat tax?;Why we should have a flat tax?
1;Governments should introduce a flat tax;Does any country use a flat tax?;Who benefits from a flat tax?
2;Governments should introduce a flat tax;Can flat tax work?;What is a flat tax rate?
3;Governments should introduce a flat tax;Can flat tax work?;Which country has a flat tax system?
4;Governments should introduce a flat tax;Can flat tax work?;What states have a flat tax?
5;Governments should introduce a flat tax;Is a flat tax good for the economy?;How does flat tax affect the poor?
6;Governments should introduce a flat tax;Is a flat tax good for the economy?;Do I have to pay capital gains on my house?
7;Governments should introduce a flat tax;Is a flat tax good for the economy?;Why flat tax is fair?
8;Governments should introduce a flat tax;What is the flat tax rate for 2018?;What is the tax bracket for 2018?
9;Governments should introduce a flat tax;What is the flat tax rate for 2018?;What is the highest tax bracket for 2018?
10;Governments should introduce a flat tax;What is the flat tax rate for 2018?;Will I pay more taxes in 2018?
