;parent;name;inner.name
0;Social Security should be privatized;Can Social Security be privatized?;Is privatization of Social Security the long term solution to saving Social Security?
1;Social Security should be privatized;Can Social Security be privatized?;How do you solve Social Security?
2;Social Security should be privatized;Can Social Security be privatized?;What countries have privatized Social Security?
3;Social Security should be privatized;Can Social Security be privatized?;How much would it cost to privatize Social Security?
4;Social Security should be privatized;Can Social Security be privatized?;Does Sweden have privatized Social Security?
5;Social Security should be privatized;What countries have privatized Social Security?;What country has the best retirement plan?
6;Social Security should be privatized;What countries have privatized Social Security?;How long will the Social Security trust fund last?
7;Social Security should be privatized;What countries have privatized Social Security?;How much would it cost to privatize Social Security?
8;Social Security should be privatized;What countries have privatized Social Security?;Does Sweden have privatized Social Security?
9;Social Security should be privatized;How much would it cost to privatize Social Security?;How efficient is Social Security?
10;Social Security should be privatized;How much would it cost to privatize Social Security?;What does it mean to privatize government services?
11;Social Security should be privatized;How much would it cost to privatize Social Security?;Does Sweden have privatized Social Security?
12;Social Security should be privatized;Does Sweden have privatized Social Security?;Is there social security in Sweden?
13;Social Security should be privatized;Does Sweden have privatized Social Security?;How does the Swedish pension system work?
