;parent;name;inner.name
0;New York City has the right to regulate the size of sodas bought on the market;What size soda is illegal in New York?;Can you buy a 2 liter of soda in New York?
1;New York City has the right to regulate the size of sodas bought on the market;What size soda is illegal in New York?;Is there a soda tax in New York?
2;New York City has the right to regulate the size of sodas bought on the market;What size soda is illegal in New York?;Should New York ban big sodas?
3;New York City has the right to regulate the size of sodas bought on the market;What size soda is illegal in New York?;Can you buy a large soda in New York?
4;New York City has the right to regulate the size of sodas bought on the market;What size soda is illegal in New York?;Should Soda Be Banned?
5;New York City has the right to regulate the size of sodas bought on the market;Should New York ban big sodas?;What states have a soda tax?
6;New York City has the right to regulate the size of sodas bought on the market;Should New York ban big sodas?;Does California have a soda tax?
7;New York City has the right to regulate the size of sodas bought on the market;Should New York ban big sodas?;How big is a 2 liter bottle?
8;New York City has the right to regulate the size of sodas bought on the market;Should New York ban big sodas?;Can you buy a large soda in New York?
9;New York City has the right to regulate the size of sodas bought on the market;Should New York ban big sodas?;Should Soda Be Banned?
10;New York City has the right to regulate the size of sodas bought on the market;Can you buy a large soda in New York?;How many ounces are in a 2 l bottle?
11;New York City has the right to regulate the size of sodas bought on the market;Can you buy a large soda in New York?;How many cans of soda are in a 2 liter bottle?
12;New York City has the right to regulate the size of sodas bought on the market;Can you buy a large soda in New York?;How big is a Coke bottle?
13;New York City has the right to regulate the size of sodas bought on the market;Can you buy a large soda in New York?;Should Soda Be Banned?
14;New York City has the right to regulate the size of sodas bought on the market;Should Soda Be Banned?;Why should soda be banned in schools?
15;New York City has the right to regulate the size of sodas bought on the market;Should Soda Be Banned?;Does soda cause obesity?
16;New York City has the right to regulate the size of sodas bought on the market;Should Soda Be Banned?;Should soda and candy be banned from schools?
