;parent;name;inner.name
0;Julian Assange is a journalist;What is Julian Assange known for?;What country is Julian Assange a citizen of?
1;Julian Assange is a journalist;What is Julian Assange known for?;What country is Julian Assange from?
2;Julian Assange is a journalist;What is the story of Julian Assange?;How old is Julian Assange?
3;Julian Assange is a journalist;What is the story of Julian Assange?;How old is Julian Assange now?
4;Julian Assange is a journalist;What is the story of Julian Assange?;How long has Julian Assange?
5;Julian Assange is a journalist;Where did Julian Assange go to school?;What did Julian Assange study?
6;Julian Assange is a journalist;Where did Julian Assange go to school?;What awards has Julian Assange won?
7;Julian Assange is a journalist;Where did Julian Assange go to school?;How did WikiLeaks start?
8;Julian Assange is a journalist;Who is Julian Assange mother?;Who finances WikiLeaks?
9;Julian Assange is a journalist;Who is Julian Assange mother?;Who are Julian Assange parents?
10;Julian Assange is a journalist;Who is Julian Assange mother?;Where is Julian Assange born?
