;parent;name;inner.name
0;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;How much aid does Palestine receive?;Is Palestine recognized by the UN?
1;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;How much aid does Palestine receive?;How much money did the US give Israel in 2018?
2;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;Does Israel give money to Palestine?;Does Israel have free college?
3;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;Does Israel give money to Palestine?;How much does Israel cost?
4;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;Does Israel give money to Palestine?;Does Israel have free college and healthcare?
5;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;Who controls Palestine territories?;Who controls Gaza and the West Bank?
6;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;Who controls Palestine territories?;Who controls Gaza?
7;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;Who controls Palestine territories?;Who Owns the West Bank and Gaza Strip?
8;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;Who are the Hamas in Gaza?;Does Palestine support Hamas?
9;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;Who are the Hamas in Gaza?;Does Hamas control Palestine?
10;The EU, USA and other western donors should not fund any Palestinian government in which terrorist organisations participate;Who are the Hamas in Gaza?;Who does the Gaza Strip belong to?
