;parent;name;inner.name
0;Animals have a right to privacy;What countries have animal rights laws?;Which country has best animal welfare?
1;Animals have a right to privacy;What countries have animal rights laws?;What country has the most animals?
2;Animals have a right to privacy;What countries have animal rights laws?;Do animals have legal rights?
3;Animals have a right to privacy;What countries have animal rights laws?;What are animal rights laws?
4;Animals have a right to privacy;What countries have animal rights laws?;Are pets considered property?
5;Animals have a right to privacy;Do animals have legal rights?;Is it illegal to kill a dog?
6;Animals have a right to privacy;Do animals have legal rights?;Which animals are protected by law?
7;Animals have a right to privacy;Do animals have legal rights?;Do animals have a right to life?
8;Animals have a right to privacy;Do animals have legal rights?;What are animal rights laws?
9;Animals have a right to privacy;Do animals have legal rights?;Are pets considered property?
10;Animals have a right to privacy;What are animal rights laws?;How many animals are abused each day?
11;Animals have a right to privacy;What are animal rights laws?;Is there a law against animal testing?
12;Animals have a right to privacy;What are animal rights laws?;Are there animal rights?
13;Animals have a right to privacy;What are animal rights laws?;Are pets considered property?
14;Animals have a right to privacy;Are pets considered property?;Where is animal cruelty illegal?
15;Animals have a right to privacy;Are pets considered property?;What is considered a threat legally?
16;Animals have a right to privacy;Are pets considered property?;How do I legally transfer ownership of a dog?
