;parent;name;inner.name
0;Gorbachev Was Responsible for The Collapse Of The USSR;What led to the collapse of USSR?;How did USSR fall?
1;Gorbachev Was Responsible for The Collapse Of The USSR;What led to the collapse of USSR?;When did USSR break up?
2;Gorbachev Was Responsible for The Collapse Of The USSR;How did perestroika led to the downfall of the USSR?;How did the fall of the Berlin Wall lead to the collapse of the Soviet Union?
3;Gorbachev Was Responsible for The Collapse Of The USSR;How did perestroika led to the downfall of the USSR?;Did Reagan and Gorbachev end the Cold War?
4;Gorbachev Was Responsible for The Collapse Of The USSR;How did perestroika led to the downfall of the USSR?;What caused end of Cold War?
5;Gorbachev Was Responsible for The Collapse Of The USSR;How did Gorbachev end the Soviet Union?;Why did USSR break up?
6;Gorbachev Was Responsible for The Collapse Of The USSR;How did Gorbachev end the Soviet Union?;What reforms did Mikhail Gorbachev introduce?
7;Gorbachev Was Responsible for The Collapse Of The USSR;How did Gorbachev end the Soviet Union?;How did the fall of the Berlin Wall end the Cold War?
8;Gorbachev Was Responsible for The Collapse Of The USSR;Why did the USSR fail?;What kind of economy does Russia have today?
9;Gorbachev Was Responsible for The Collapse Of The USSR;Why did the USSR fail?;What was the purpose of the USSR?
10;Gorbachev Was Responsible for The Collapse Of The USSR;Why did the USSR fail?;What did glasnost do?
