;parent;name;inner.name
0;There should be a presumption in favour of publication for information held by public bodies;Can the Freedom of Information Act give people access to their own personal data?;What are the nine exemptions to the Freedom of Information Act?
1;There should be a presumption in favour of publication for information held by public bodies;Can the Freedom of Information Act give people access to their own personal data?;Why was the Freedom of Information Act 2000 put in place?
2;There should be a presumption in favour of publication for information held by public bodies;Do charities have to respond to Freedom of Information requests?;How long do you have to respond to a Freedom of Information request?
3;There should be a presumption in favour of publication for information held by public bodies;Do charities have to respond to Freedom of Information requests?;What can be requested under Freedom of Information Act?
4;There should be a presumption in favour of publication for information held by public bodies;Do charities have to respond to Freedom of Information requests?;What is exempt from Freedom of Information Act?
5;There should be a presumption in favour of publication for information held by public bodies;Can I make a freedom of information request to a private company?;Who can make a FOIA request?
6;There should be a presumption in favour of publication for information held by public bodies;Can I make a freedom of information request to a private company?;Does the Freedom of Information Act apply to banks?
7;There should be a presumption in favour of publication for information held by public bodies;Can I make a freedom of information request to a private company?;Why is the Freedom of Information Act 2000 important?
8;There should be a presumption in favour of publication for information held by public bodies;Are FOIA requests confidential?;How long does a FOIA immigration request take?
9;There should be a presumption in favour of publication for information held by public bodies;Are FOIA requests confidential?;How do you request public information?
10;There should be a presumption in favour of publication for information held by public bodies;Are FOIA requests confidential?;What is exempt from FOIA?
