;parent;name;inner.name
0;Ban junk food from schools;Should candy and soda be banned from schools?;Should soda be allowed in school?
1;Ban junk food from schools;Should candy and soda be banned from schools?;Should fast foods be allowed in schools?
2;Ban junk food from schools;Does junk food affect learning?;What are disadvantages of junk food?
3;Ban junk food from schools;Does junk food affect learning?;Should schools ban junk food?
4;Ban junk food from schools;Does junk food affect learning?;Are junk foods addictive?
5;Ban junk food from schools;Why Should junk food be banned in school canteens?;
6;Ban junk food from schools;Why Should junk food be banned in school canteens?;
7;Ban junk food from schools;Why Should junk food be banned in school canteens?;
8;Ban junk food from schools;Should junk food be banned in schools argumentative essay?;Should junk food be taxed?
9;Ban junk food from schools;Should junk food be banned in schools argumentative essay?;Should junk food be allowed in public school vending machines?
10;Ban junk food from schools;Should junk food be banned in schools argumentative essay?;What are the effects of eating junk food?
