;parent;name;inner.name
0;The People’s Republic of China should invade North Korea;Can China help North Korea?;When was North Korea founded?
1;The People’s Republic of China should invade North Korea;Can China help North Korea?;What is the relationship between China and South Korea?
2;The People’s Republic of China should invade North Korea;Can Chinese travel to North Korea?;Can North Koreans leave North Korea?
3;The People’s Republic of China should invade North Korea;Can Chinese travel to North Korea?;What did Otto do in North Korea?
4;The People’s Republic of China should invade North Korea;Can Chinese travel to North Korea?;Do North Koreans have Internet?
5;The People’s Republic of China should invade North Korea;Did China fight in the Korean War?;How many North Korean soldiers died in the Korean War?
6;The People’s Republic of China should invade North Korea;Did China fight in the Korean War?;Why are North and South Korea separated?
7;The People’s Republic of China should invade North Korea;Did China fight in the Korean War?;How many US soldiers died in Korean?
8;The People’s Republic of China should invade North Korea;Who does North Korea Trade with?;Does North Korea have Internet?
9;The People’s Republic of China should invade North Korea;Who does North Korea Trade with?;Is education free in North Korea?
10;The People’s Republic of China should invade North Korea;Who does North Korea Trade with?;What are North Korea's natural resources?
