;parent;name;inner.name
0;Capital punishment should be abolished in Africa;Why did South Africa abolish the death penalty?;Why the death penalty is not effective?
1;Capital punishment should be abolished in Africa;Why did South Africa abolish the death penalty?;Why was the death penalty stopped?
2;Capital punishment should be abolished in Africa;Why capital punishment should be abolished?;Who has the highest death penalty rate?
3;Capital punishment should be abolished in Africa;Why capital punishment should be abolished?;How many innocent people have been executed?
4;Capital punishment should be abolished in Africa;Why capital punishment should be abolished?;Does the death penalty deter murders?
5;Capital punishment should be abolished in Africa;How does the death penalty violate human rights?;Does death penalty violate right to life?
6;Capital punishment should be abolished in Africa;How does the death penalty violate human rights?;Does death penalty decrease crime rates?
7;Capital punishment should be abolished in Africa;How does the death penalty violate human rights?;Why the death penalty does not violate the 8th Amendment?
8;Capital punishment should be abolished in Africa;Does Africa have the death penalty?;What is China's death penalty method?
9;Capital punishment should be abolished in Africa;Does Africa have the death penalty?;Where is the death penalty legal in the world?
10;Capital punishment should be abolished in Africa;Does Africa have the death penalty?;Does the death penalty still exist?
