;parent;name;inner.name
0;Quebec should secede from Canada;Does Quebec have the right to separate from Canada?;How Quebec is different from Canada?
1;Quebec should secede from Canada;Does Quebec have the right to separate from Canada?;Did Quebec secede from Canada?
2;Quebec should secede from Canada;When did Quebec try to separate from Canada?;Why did Quebec hold a referendum in 1980?
3;Quebec should secede from Canada;When did Quebec try to separate from Canada?;What was the significance of the 1995 referendum in Quebec Canada?
4;Quebec should secede from Canada;When did Quebec try to separate from Canada?;Has Quebec signed the Constitution?
5;Quebec should secede from Canada;Why should Quebec separate from Canada?;Does Canada need Quebec?
6;Quebec should secede from Canada;Why should Quebec separate from Canada?;Is Quebec still part of Canada?
7;Quebec should secede from Canada;Why should Quebec separate from Canada?;Is Quebec its own country?
8;Quebec should secede from Canada;Can a province separate from Canada?;Can Alberta legally separate from Canada?
9;Quebec should secede from Canada;Can a province separate from Canada?;Why is Toronto not the capital of Canada?
10;Quebec should secede from Canada;Can a province separate from Canada?;Is secession legal in Canada?
