;parent;name;inner.name
0;Books will be replaced at some point;Will books ever be replaced?;Are books going to disappear?
1;Books will be replaced at some point;Will books ever be replaced?;Will books disappear in the future?
2;Books will be replaced at some point;Will books exist in the future?;Do people still read books?
3;Books will be replaced at some point;Will books exist in the future?;Will books become extinct?
4;Books will be replaced at some point;Will books exist in the future?;Will ebooks replace paper books?
5;Books will be replaced at some point;Do you think printed books will continue to exist?;Why printed books are better than ebooks?
6;Books will be replaced at some point;Do you think printed books will continue to exist?;Do you think newspapers and books will eventually disappear?
7;Books will be replaced at some point;Do you think printed books will continue to exist?;Are ebooks more expensive than books?
8;Books will be replaced at some point;Are print books dying?;Are book sales declining?
9;Books will be replaced at some point;Are print books dying?;Is traditional publishing dying?
10;Books will be replaced at some point;Are print books dying?;Why are Kindle books more expensive than paperbacks?
