;parent;name;inner.name
0;Newspapers belong to the past;How do I search for newspapers on ancestry com?;How do I search Newspapers com?
1;Newspapers belong to the past;How do I search for newspapers on ancestry com?;How much does it cost to subscribe to newspapers com?
2;Newspapers belong to the past;Where can I get a copy of old newspapers?;Where can I find newspaper back issues?
3;Newspapers belong to the past;Where can I get a copy of old newspapers?;Where can I find newspaper articles online?
4;Newspapers belong to the past;Where can I get a copy of old newspapers?;Do libraries have newspaper archives?
5;Newspapers belong to the past;How do I find old newspapers for free?;Does Dollar Tree sell newspaper?
6;Newspapers belong to the past;How do I find old newspapers for free?;How do I find cheap newspapers?
7;Newspapers belong to the past;How do I find old newspapers for free?;Does CVS sell newspapers?
8;Newspapers belong to the past;Which newspapers are left or right wing?;Which newspapers are tabloids?
9;Newspapers belong to the past;Which newspapers are left or right wing?;Which newspapers support which political parties 2018?
10;Newspapers belong to the past;Which newspapers are left or right wing?;Is the Daily News liberal or conservative?
