;parent;name;inner.name
0;Britain should give up its EU rebate;How much is UK rebate from EU?;Why does UK get EU rebate?
1;Britain should give up its EU rebate;How much is UK rebate from EU?;How much does Norway pay into the EU?
2;Britain should give up its EU rebate;Will the UK lose its rebate in 2020?;
3;Britain should give up its EU rebate;Will the UK lose its rebate in 2020?;
4;Britain should give up its EU rebate;Will the UK lose its rebate in 2020?;
5;Britain should give up its EU rebate;Will the UK lose its veto in 2020?;Will the UK be forced to adopt the euro?
6;Britain should give up its EU rebate;Will the UK lose its veto in 2020?;Will the UK join the euro?
7;Britain should give up its EU rebate;Will the UK lose its veto in 2020?;Why did the UK not adopt the euro?
8;Britain should give up its EU rebate;How does the UK EU rebate work?;
9;Britain should give up its EU rebate;How does the UK EU rebate work?;
10;Britain should give up its EU rebate;How does the UK EU rebate work?;
