;parent;name;inner.name
0;America should have universal healthcare;Should the United States have universal healthcare?;Does Canada have free healthcare?
1;America should have universal healthcare;Should the United States have universal healthcare?;Should healthcare be free for all?
2;America should have universal healthcare;Does the US have universal healthcare?;Does Japan have universal healthcare?
3;America should have universal healthcare;Does the US have universal healthcare?;Is healthcare free in the US?
4;America should have universal healthcare;Does the US have universal healthcare?;What country has the best healthcare?
5;America should have universal healthcare;How much would universal health care cost the US per year?;Is single payer health care cheaper?
6;America should have universal healthcare;How much would universal health care cost the US per year?;How much would universal healthcare cost?
7;America should have universal healthcare;How much would universal health care cost the US per year?;How much will Medicare for all save?
8;America should have universal healthcare;Should US have free healthcare?;Should Americans have health care?
9;America should have universal healthcare;Should US have free healthcare?;Should universal health care be implemented in the United States?
10;America should have universal healthcare;Should US have free healthcare?;Why the US should adopt universal health care?
