;parent;name;inner.name
0;Puerto Rico should seek American statehood;Has Puerto Rico voted to become a state?;Can Puerto Rico vote for US president?
1;Puerto Rico should seek American statehood;Has Puerto Rico voted to become a state?;Do Puerto Ricans pay US taxes?
2;Puerto Rico should seek American statehood;When did Puerto Rico become the 51st state?;
3;Puerto Rico should seek American statehood;When did Puerto Rico become the 51st state?;
4;Puerto Rico should seek American statehood;When did Puerto Rico become the 51st state?;
5;Puerto Rico should seek American statehood;Does Puerto Rico want statehood?;Does Puerto Rico have states?
6;Puerto Rico should seek American statehood;Does Puerto Rico want statehood?;How did the US take over Puerto Rico?
7;Puerto Rico should seek American statehood;Does Puerto Rico want statehood?;What is the 51st state of America?
8;Puerto Rico should seek American statehood;Should Puerto Rico become the 51st state?;
9;Puerto Rico should seek American statehood;Should Puerto Rico become the 51st state?;
10;Puerto Rico should seek American statehood;Should Puerto Rico become the 51st state?;
