;parent;name;inner.name
0;Fund needle exchanges;Is needle exchange programs legal?;What Do safe injection sites provide?
1;Fund needle exchanges;Is needle exchange programs legal?;Are needle exchange programs cost effective?
2;Fund needle exchanges;Does the needle exchange program work?;Are needle exchange programs free?
3;Fund needle exchanges;Does the needle exchange program work?;Are needle exchange programs government funded?
4;Fund needle exchanges;Does the needle exchange program work?;Where did needle exchange programs start?
5;Fund needle exchanges;What are the benefits of needle exchange programs?;What do needle exchange programs provide?
6;Fund needle exchanges;What are the benefits of needle exchange programs?;Who syringe exchange programs?
7;Fund needle exchanges;What are the benefits of needle exchange programs?;How much does it cost to run a needle exchange program?
8;Fund needle exchanges;Do needle exchange programs promote drug use?;What is a needle exchange service?
9;Fund needle exchanges;Do needle exchange programs promote drug use?;What is the harm reduction model?
