;parent;name;inner.name
0;Hosting the world cup is beneficial;Is hosting World Cup profitable?;How much money is in the World 2018?
1;Hosting the world cup is beneficial;Is hosting World Cup profitable?;How much money did the World Cup make 2018?
2;Hosting the world cup is beneficial;Is hosting World Cup profitable?;How much does it cost to host a World Cup?
3;Hosting the world cup is beneficial;Is hosting World Cup profitable?;Does the World Cup make money?
4;Hosting the world cup is beneficial;Is hosting World Cup profitable?;Does hosting a World Cup make economic sense?
5;Hosting the world cup is beneficial;How much does it cost to host a World Cup?;How much is the World Cup trophy worth?
6;Hosting the world cup is beneficial;How much does it cost to host a World Cup?;Which sport event is the most watched in the world?
7;Hosting the world cup is beneficial;How much does it cost to host a World Cup?;Which is bigger World Cup or Super Bowl?
8;Hosting the world cup is beneficial;How much does it cost to host a World Cup?;Does the World Cup make money?
9;Hosting the world cup is beneficial;How much does it cost to host a World Cup?;Does hosting a World Cup make economic sense?
10;Hosting the world cup is beneficial;Does the World Cup make money?;Will the World Cup benefit Russia?
11;Hosting the world cup is beneficial;Does the World Cup make money?;How much does a World Cup referee earn?
12;Hosting the world cup is beneficial;Does the World Cup make money?;How much money is in the World Cup fortnite?
13;Hosting the world cup is beneficial;Does the World Cup make money?;Does hosting a World Cup make economic sense?
14;Hosting the world cup is beneficial;Does hosting a World Cup make economic sense?;Where has the World Cup been hosted?
15;Hosting the world cup is beneficial;Does hosting a World Cup make economic sense?;What are the benefits of hosting the Olympics?
16;Hosting the world cup is beneficial;Does hosting a World Cup make economic sense?;Is the US hosting the World Cup?
