;parent;name;inner.name
0;The new technologies will make entrepreneurs of Africa’s youth;What inventions came out of Africa?;Who invented Africa?
1;The new technologies will make entrepreneurs of Africa’s youth;What inventions came out of Africa?;What did India invent?
2;The new technologies will make entrepreneurs of Africa’s youth;Does Africa have technology?;What was Africa called?
3;The new technologies will make entrepreneurs of Africa’s youth;Does Africa have technology?;When was Africa named?
4;The new technologies will make entrepreneurs of Africa’s youth;Does Africa have technology?;How many people are in Africa?
5;The new technologies will make entrepreneurs of Africa’s youth;What did ancient African invent?;What was the role of Africa in the evolution of modern history?
6;The new technologies will make entrepreneurs of Africa’s youth;What did ancient African invent?;What are the scientific revolution in Africa?
7;The new technologies will make entrepreneurs of Africa’s youth;What did ancient African invent?;What are the primary economic resources of Central Africa?
8;The new technologies will make entrepreneurs of Africa’s youth;What percentage of Africans have access to Internet?;Who brought Internet to Africa?
9;The new technologies will make entrepreneurs of Africa’s youth;What percentage of Africans have access to Internet?;Which country has most Internet users?
10;The new technologies will make entrepreneurs of Africa’s youth;What percentage of Africans have access to Internet?;Do they have WIFI in Africa?
