;parent;name;inner.name
0;Democracy Is the Best Form of Government;Why democracy is a better form of govt?;Why is democracy considered the best form of government give three reasons?
1;Democracy Is the Best Form of Government;Why democracy is a better form of govt?;What is the role of citizens in promoting democracy?
2;Democracy Is the Best Form of Government;What are the 4 types of government?;What are the 5 types of government?
3;Democracy Is the Best Form of Government;What are the 4 types of government?;What are the 8 types of government?
4;Democracy Is the Best Form of Government;What are the 4 types of government?;What are the 7 types of government?
5;Democracy Is the Best Form of Government;What is the most efficient form of government?;Which country has the best government?
6;Democracy Is the Best Form of Government;What is the most efficient form of government?;What is the type of government in Canada?
7;Democracy Is the Best Form of Government;What is the most efficient form of government?;What is the most common form of government?
8;Democracy Is the Best Form of Government;Which is better democracy or monarchy debate points?;Which is better democracy or monarchy?
9;Democracy Is the Best Form of Government;Which is better democracy or monarchy debate points?;What is good about democracy?
10;Democracy Is the Best Form of Government;Which is better democracy or monarchy debate points?;What's the difference between monarchy and democracy?
