;parent;name;inner.name
0;Immunity for head of state is a good idea;Should heads of states enjoy absolute immunity?;What is queen for a day immunity?
1;Immunity for head of state is a good idea;Should heads of states enjoy absolute immunity?;Can you plead the Fifth if offered immunity?
2;Immunity for head of state is a good idea;Do heads of state have diplomatic immunity?;Can diplomatic immunity be waived?
3;Immunity for head of state is a good idea;Do heads of state have diplomatic immunity?;Can you have diplomatic immunity in your own country?
4;Immunity for head of state is a good idea;Do heads of state have diplomatic immunity?;Who qualifies for diplomatic immunity?
5;Immunity for head of state is a good idea;What happens if you are granted immunity?;How is immunity granted?
6;Immunity for head of state is a good idea;What happens if you are granted immunity?;Who has the power to grant immunity?
7;Immunity for head of state is a good idea;What happens if you are granted immunity?;What does full immunity mean?
8;Immunity for head of state is a good idea;What is immunity in a criminal case?;What is the primary benefit of a plea for a defendant?
9;Immunity for head of state is a good idea;What is immunity in a criminal case?;Can a victim be forced to testify?
10;Immunity for head of state is a good idea;What is immunity in a criminal case?;Do prosecutors have immunity?
