;parent;name;inner.name
0;Goal line technology has to be adopted in football;Is Goal line technology used in World Cup 2018?;Is it a goal if half the ball crosses the line?
1;Goal line technology has to be adopted in football;Is Goal line technology used in World Cup 2018?;How does goal line technology work?
2;Goal line technology has to be adopted in football;How is goal line technology used in football?;Does the ball have to cross the goal line in football?
3;Goal line technology has to be adopted in football;How is goal line technology used in football?;What does alternative goal line mean?
4;Goal line technology has to be adopted in football;How is goal line technology used in football?;Where is the goal line in football?
5;Goal line technology has to be adopted in football;Is goal line technology in use in Premier League?;Does MLS have goal line technology?
6;Goal line technology has to be adopted in football;Is goal line technology in use in Premier League?;Does the ball have to cross the goal line in soccer?
7;Goal line technology has to be adopted in football;Is goal line technology in use in Premier League?;Who invented the goal line technology?
8;Goal line technology has to be adopted in football;Is Goal line technology used in championship?;How much does Hawkeye cost?
9;Goal line technology has to be adopted in football;Is Goal line technology used in championship?;How long does the World Cup last?
10;Goal line technology has to be adopted in football;Is Goal line technology used in championship?;When was goal line technology introduced in the Premier League?
