;parent;name;inner.name
0;Valentines Day is just a Hallmark ploy;Is Valentine's Day just a Hallmark holiday?;Did hallmark create Mother Day?
1;Valentines Day is just a Hallmark ploy;Is Valentine's Day just a Hallmark holiday?;What holiday does Hallmark sell the most cards?
2;Valentines Day is just a Hallmark ploy;Is Valentine's Day just a Hallmark holiday?;How Much Does Hallmark make on Valentine's Day?
3;Valentines Day is just a Hallmark ploy;Is Valentine's Day just a Hallmark holiday?;Did Hallmark make Valentine's Day?
4;Valentines Day is just a Hallmark ploy;Is Valentine's Day just a Hallmark holiday?;Is Valentine's Day made up?
5;Valentines Day is just a Hallmark ploy;How Much Does Hallmark make on Valentine's Day?;Did hallmark invent Father's Day?
6;Valentines Day is just a Hallmark ploy;How Much Does Hallmark make on Valentine's Day?;When did hallmark invent Valentines Day?
7;Valentines Day is just a Hallmark ploy;How Much Does Hallmark make on Valentine's Day?;On what day of the week will Valentine's Day be held next year?
8;Valentines Day is just a Hallmark ploy;How Much Does Hallmark make on Valentine's Day?;Did Hallmark make Valentine's Day?
9;Valentines Day is just a Hallmark ploy;How Much Does Hallmark make on Valentine's Day?;Is Valentine's Day made up?
10;Valentines Day is just a Hallmark ploy;Did Hallmark make Valentine's Day?;How much does hallmark pay an hour?
11;Valentines Day is just a Hallmark ploy;Did Hallmark make Valentine's Day?;What is the oldest valentine still in existence today?
12;Valentines Day is just a Hallmark ploy;Did Hallmark make Valentine's Day?;What pagan holiday is Valentine day based on?
13;Valentines Day is just a Hallmark ploy;Did Hallmark make Valentine's Day?;Is Valentine's Day made up?
14;Valentines Day is just a Hallmark ploy;Is Valentine's Day made up?;Was there a real St Valentine?
15;Valentines Day is just a Hallmark ploy;Is Valentine's Day made up?;Why did Valentine's Day start?
16;Valentines Day is just a Hallmark ploy;Is Valentine's Day made up?;What is the meaning behind Valentine's Day?
