;parent;name;inner.name
0;Should the Cell Phones Be Allowed in Schools;Why should cell phones be allowed in school?;Should cell phones be allowed in school essay?
1;Should the Cell Phones Be Allowed in Schools;Why should cell phones be allowed in school?;Why should phones be banned from school?
2;Should the Cell Phones Be Allowed in Schools;How can cell phones be helpful in school?;Do smartphones have a place in the classroom?
3;Should the Cell Phones Be Allowed in Schools;How can cell phones be helpful in school?;What Can smartphones be used for?
4;Should the Cell Phones Be Allowed in Schools;How can cell phones be helpful in school?;Should mobile phones be banned in schools?
5;Should the Cell Phones Be Allowed in Schools;Should phones be allowed in school essay?;Should phones be banned in school essay?
6;Should the Cell Phones Be Allowed in Schools;Should phones be allowed in school essay?;Should mobile phones be allowed in school conclusion?
7;Should the Cell Phones Be Allowed in Schools;Should phones be allowed in school essay?;Why should cell phones not be allowed in school?
8;Should the Cell Phones Be Allowed in Schools;Should smartphones be allowed in school?;Should kids use phones in schools?
9;Should the Cell Phones Be Allowed in Schools;Should smartphones be allowed in school?;Should cell phones be allowed in school debate?
10;Should the Cell Phones Be Allowed in Schools;Should smartphones be allowed in school?;Should smartphones be used in classrooms?
