;parent;name;inner.name
0;The ICC is not an effective deterrent;How many convictions does the ICC have?;Who prosecutes crimes against humanity?
1;The ICC is not an effective deterrent;How many convictions does the ICC have?;Can the ICC sentence someone to death?
2;The ICC is not an effective deterrent;What can the ICC do?;What powers does ICC have?
3;The ICC is not an effective deterrent;What can the ICC do?;Does the US recognize the ICC?
4;The ICC is not an effective deterrent;What can the ICC do?;Should the US join the ICC?
5;The ICC is not an effective deterrent;How does the ICC protect human rights?;What is the old name of ICC?
6;The ICC is not an effective deterrent;How does the ICC protect human rights?;Why was the ICC created?
7;The ICC is not an effective deterrent;How does the ICC protect human rights?;How do I contact ICC?
8;The ICC is not an effective deterrent;Why the ICC is important?;What is the mandate of the ICC?
9;The ICC is not an effective deterrent;Why the ICC is important?;What is the main purpose of the International Criminal Court?
10;The ICC is not an effective deterrent;Why the ICC is important?;What is global rule of law?
