;parent;name;inner.name
0;There must be a system of universal healthcare;Should the US have a universal health care system?;Should we have free healthcare?
1;There must be a system of universal healthcare;Should the US have a universal health care system?;Is healthcare a right or privilege?
2;There must be a system of universal healthcare;Why universal healthcare is needed?;Does better health care for everyone make a better and stronger economy in the US?
3;There must be a system of universal healthcare;Why universal healthcare is needed?;How much would universal healthcare cost?
4;There must be a system of universal healthcare;Why universal healthcare is needed?;Should healthcare be free for all?
5;There must be a system of universal healthcare;How much would universal health care cost?;What countries have free healthcare?
6;There must be a system of universal healthcare;How much would universal health care cost?;Is single payer health care cheaper?
7;There must be a system of universal healthcare;How much would universal health care cost?;Is universal health care free?
8;There must be a system of universal healthcare;Is universal health care really free?;Is free health care really free?
9;There must be a system of universal healthcare;Is universal health care really free?;Which country has the best healthcare?
10;There must be a system of universal healthcare;Is universal health care really free?;Does Canada have free healthcare?
