;parent;name;inner.name
0;Abolish all collective bargaining rights claimed by trades unions;Which states allow collective bargaining for public employees?;Which states do not allow collective bargaining for teachers?
1;Abolish all collective bargaining rights claimed by trades unions;Which states allow collective bargaining for public employees?;Should any public employee group have the right to strike?
2;Abolish all collective bargaining rights claimed by trades unions;How do trade unions negotiate with employers?;Why do trade unions negotiate for higher wages?
3;Abolish all collective bargaining rights claimed by trades unions;How do trade unions negotiate with employers?;Can an employer refuse to Recognise a trade union?
4;Abolish all collective bargaining rights claimed by trades unions;How do trade unions negotiate with employers?;Why should employers Recognise trade unions?
5;Abolish all collective bargaining rights claimed by trades unions;Can employers benefit from collective bargaining?;What are the advantages of collective bargaining?
6;Abolish all collective bargaining rights claimed by trades unions;Can employers benefit from collective bargaining?;What is the importance of collective bargaining?
7;Abolish all collective bargaining rights claimed by trades unions;Can employers benefit from collective bargaining?;What is the goal of collective bargaining?
8;Abolish all collective bargaining rights claimed by trades unions;Can a union company hire non union workers?;Do non union members have Weingarten rights?
9;Abolish all collective bargaining rights claimed by trades unions;Can a union company hire non union workers?;What rights do non union members have?
10;Abolish all collective bargaining rights claimed by trades unions;Can a union company hire non union workers?;Can a non union employee file a grievance against a union employee?
