;parent;name;inner.name
0;Polygamous Marriage Should Be Recognised;Is polygamy legal in any of the 50 states?;Are Vegas weddings legally binding?
1;Polygamous Marriage Should Be Recognised;Is polygamy legal in any of the 50 states?;How are sister wives legal?
2;Polygamous Marriage Should Be Recognised;Where Is polygamy legal in the United States?;What state is it legal to have multiple wives?
3;Polygamous Marriage Should Be Recognised;Where Is polygamy legal in the United States?;Can 3 people get married?
4;Polygamous Marriage Should Be Recognised;Where Is polygamy legal in the United States?;Why is polygamy illegal in the USA?
5;Polygamous Marriage Should Be Recognised;What are the disadvantages of polygamy?;What is a walking marriage?
6;Polygamous Marriage Should Be Recognised;What are the disadvantages of polygamy?;What religions practice polygamy?
7;Polygamous Marriage Should Be Recognised;What are the disadvantages of polygamy?;What are the benefits of polyandry?
8;Polygamous Marriage Should Be Recognised;Should polygamy be allowed?;Is polygamy allowed in USA?
9;Polygamous Marriage Should Be Recognised;Should polygamy be allowed?;How Is polygamy legal?
10;Polygamous Marriage Should Be Recognised;Should polygamy be allowed?;Why is polygamy illegal in the UK?
