;parent;name;inner.name
0;Homework should have a limit;Should homework have a limit?;Is it illegal to give homework over winter break?
1;Homework should have a limit;Should homework have a limit?;How much homework should a 1st grader have?
2;Homework should have a limit;How much homework is too much?;Is homework good or bad?
3;Homework should have a limit;How much homework is too much?;Do teachers give students too much homework?
4;Homework should have a limit;How much homework is too much?;Why do teachers give out homework?
5;Homework should have a limit;How many hours of homework should a 7th grader have?;Is it better to do homework right after school?
6;Homework should have a limit;How many hours of homework should a 7th grader have?;Is homework good for kids?
7;Homework should have a limit;How many hours of homework should a 7th grader have?;Do I legally have to do homework?
8;Homework should have a limit;Why student should have less homework?;Why having no homework is good?
9;Homework should have a limit;Why student should have less homework?;Should homework be reduced?
10;Homework should have a limit;Why student should have less homework?;Does less homework improve grades?
