;parent;name;inner.name
0;There Should be a Minimum Weight Limit For Professional Models;Is there a minimum weight limit for models?;What weight is a model?
1;There Should be a Minimum Weight Limit For Professional Models;Is there a minimum weight limit for models?;What is weight in fashion design?
2;There Should be a Minimum Weight Limit For Professional Models;What percentage of models are anorexic?;How underweight are models?
3;There Should be a Minimum Weight Limit For Professional Models;What percentage of models are anorexic?;What is the average age of a model?
4;There Should be a Minimum Weight Limit For Professional Models;What percentage of models are anorexic?;What is the typical size of a model?
5;There Should be a Minimum Weight Limit For Professional Models;How much should male models weigh?;How much do you have to weigh to be a Victoria's Secret model?
6;There Should be a Minimum Weight Limit For Professional Models;How much should male models weigh?;How much should I weigh at 5 10 male?
7;There Should be a Minimum Weight Limit For Professional Models;How much should male models weigh?;What is a good weight for 6 foot man?
8;There Should be a Minimum Weight Limit For Professional Models;What BMI do you need to be a model?;How much do you have to weigh to be a model?
9;There Should be a Minimum Weight Limit For Professional Models;What BMI do you need to be a model?;How tall do you have to be to be a model?
10;There Should be a Minimum Weight Limit For Professional Models;What BMI do you need to be a model?;What is Gigi Hadid BMI?
