;parent;name;inner.name
0;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;How did the US react to the Iraq invasion of Kuwait?;Why did the US invade Iraq in 1991?
1;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;How did the US react to the Iraq invasion of Kuwait?;How did the UN punish Iraq when it invaded Kuwait in 1990?
2;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;What was behind the Iraqi invasion of Kuwait?;When did Saddam Hussein die?
3;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;What was behind the Iraqi invasion of Kuwait?;How safe is Kuwait?
4;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;What was behind the Iraqi invasion of Kuwait?;Why did the US declare war on Iraq?
5;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;How did Kuwait have connections to Iraq?;Was Kuwait a slant drilling?
6;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;How did Kuwait have connections to Iraq?;Is Kuwait an Arab country?
7;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;How did Kuwait have connections to Iraq?;Was Kuwait a British colony?
8;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;Why did Saddam Hussein invade Kuwait in 1990?;Was Desert Storm a war?
9;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;Why did Saddam Hussein invade Kuwait in 1990?;What were Saddam Hussein's elite troops called?
10;The US and its allies were justified in taking military action against Iraq following Iraq’s invasion of Kuwait;Why did Saddam Hussein invade Kuwait in 1990?;Is Iraq sanctioned country?
