;parent;name;inner.name
0;Discipline In Schools Needs To Be Improved;How do you improve discipline in the classroom?;What are the 3 types of discipline?
1;Discipline In Schools Needs To Be Improved;How do you improve discipline in the classroom?;Why is discipline important for effective teaching?
2;Discipline In Schools Needs To Be Improved;How do you deal with discipline problems in the classroom?;How do you discipline a difficult child?
3;Discipline In Schools Needs To Be Improved;How do you deal with discipline problems in the classroom?;How do you control bad behavior in the classroom?
4;Discipline In Schools Needs To Be Improved;How do you deal with discipline problems in the classroom?;How do you teach difficult students?
5;Discipline In Schools Needs To Be Improved;How do you control discipline in school?;How can a prefect maintain discipline in school?
6;Discipline In Schools Needs To Be Improved;How do you control discipline in school?;How can I improve my discipline in life?
7;Discipline In Schools Needs To Be Improved;How do you control discipline in school?;Why is discipline in schools important?
8;Discipline In Schools Needs To Be Improved;How can university improve discipline?;How would you make your school better?
9;Discipline In Schools Needs To Be Improved;How can university improve discipline?;Are current methods of school discipline effective?
10;Discipline In Schools Needs To Be Improved;How can university improve discipline?;Is discipline important in student life?
