;parent;name;inner.name
0;We should allow military recruiting in schools;Is the military allowed to recruit at high schools?;Should the military recruit in high schools?
1;We should allow military recruiting in schools;Should military recruiters be allowed on campus?;What is the highest paying job in the military?
2;We should allow military recruiting in schools;Should military recruiters be allowed on campus?;Is it worth it to retire from the military?
3;We should allow military recruiting in schools;Should military recruiters be allowed on campus?;What is the best job in the military?
4;We should allow military recruiting in schools;What percent of high school graduates enlist in the military?;What percentage of the US has served in the military?
5;We should allow military recruiting in schools;What percent of high school graduates enlist in the military?;What percentage of US citizens served in the military?
6;We should allow military recruiting in schools;What percent of high school graduates enlist in the military?;When did the US go to an all volunteer military?
7;We should allow military recruiting in schools;What can I do in the military?;What military jobs are in high demand?
8;We should allow military recruiting in schools;What can I do in the military?;What is the best job in the Army?
9;We should allow military recruiting in schools;What can I do in the military?;Which military branch pays the most?
