;parent;name;inner.name
0;Invest in Renewable Technologies rather than Nuclear Power;Is renewable energy cheaper than nuclear energy?;Is renewable energy expensive?
1;Invest in Renewable Technologies rather than Nuclear Power;Is renewable energy cheaper than nuclear energy?;What is the cheapest source of energy?
2;Invest in Renewable Technologies rather than Nuclear Power;Can renewable energy replace nuclear power?;Could nuclear power replace fossil fuels?
3;Invest in Renewable Technologies rather than Nuclear Power;Can renewable energy replace nuclear power?;Are we still building nuclear power plants?
4;Invest in Renewable Technologies rather than Nuclear Power;Can renewable energy replace nuclear power?;Does Germany use nuclear power?
5;Invest in Renewable Technologies rather than Nuclear Power;Is nuclear energy more efficient than renewable energy?;Is nuclear energy the cleanest form of energy?
6;Invest in Renewable Technologies rather than Nuclear Power;Is nuclear energy more efficient than renewable energy?;Is nuclear power a good idea?
7;Invest in Renewable Technologies rather than Nuclear Power;Is nuclear energy more efficient than renewable energy?;Should we rely on nuclear energy more?
8;Invest in Renewable Technologies rather than Nuclear Power;What are alternatives to nuclear energy?;What is the safest energy?
9;Invest in Renewable Technologies rather than Nuclear Power;What are alternatives to nuclear energy?;What country uses the most nuclear energy?
10;Invest in Renewable Technologies rather than Nuclear Power;What are alternatives to nuclear energy?;What elements can be used for nuclear power?
