;parent;name;inner.name
0;There must be a progressive tax rate;How is tax bracket calculated?;Will I pay more taxes in 2018?
1;There must be a progressive tax rate;How is tax bracket calculated?;What are the 2018 tax brackets VS 2017?
2;There must be a progressive tax rate;What is a progressive tax rate?;What's the tax bracket for 2018?
3;There must be a progressive tax rate;What is a progressive tax rate?;Are US taxes progressive?
4;There must be a progressive tax rate;What is a progressive tax rate?;What is the tax bracket for 2018?
5;There must be a progressive tax rate;What are 3 types of taxes?;What are the 4 types of taxes?
6;There must be a progressive tax rate;What are 3 types of taxes?;What are the 5 types of taxes?
7;There must be a progressive tax rate;What are 3 types of taxes?;What are some taxes we pay?
8;There must be a progressive tax rate;How is progressive tax calculated?;What is progressive tax example?
9;There must be a progressive tax rate;How is progressive tax calculated?;What are the tax brackets for 2018?
10;There must be a progressive tax rate;How is progressive tax calculated?;How do progressive tax rates work?
