;parent;name;inner.name
0;The USA's social security schemes should be privatized;Should the US Social Security system be privatized?;Can Social Security be privatized?
1;The USA's social security schemes should be privatized;Should the US Social Security system be privatized?;How long will the Social Security trust fund last?
2;The USA's social security schemes should be privatized;What countries have privatized Social Security?;What country has the best retirement plan?
3;The USA's social security schemes should be privatized;What countries have privatized Social Security?;Which country has the best benefits?
4;The USA's social security schemes should be privatized;What countries have privatized Social Security?;Does Chile have Social Security?
5;The USA's social security schemes should be privatized;How much would it cost to privatize Social Security?;How do you solve Social Security?
6;The USA's social security schemes should be privatized;How much would it cost to privatize Social Security?;Is privatization of Social Security the long term solution to saving Social Security?
7;The USA's social security schemes should be privatized;How much would it cost to privatize Social Security?;How efficient is Social Security?
8;The USA's social security schemes should be privatized;Does Sweden have privatized Social Security?;Is there social security in Sweden?
9;The USA's social security schemes should be privatized;Does Sweden have privatized Social Security?;How does the Swedish pension system work?
10;The USA's social security schemes should be privatized;Does Sweden have privatized Social Security?;What is Social Security number in Sweden?
