;parent;name;inner.name
0;Make all museums free of charge;Should all national museums be free to citizens?;Should museums charge admission fee?
1;Make all museums free of charge;Should all national museums be free to citizens?;Do you think you should pay to visit museums?
2;Make all museums free of charge;Should all art museums be free?;Can American art museums continue to afford to be free to the public?
3;Make all museums free of charge;Should all art museums be free?;Why should museums have free admission?
4;Make all museums free of charge;Should all art museums be free?;Why is museum important?
5;Make all museums free of charge;Which US city's museums are all free to visit?;Which city has the most museums?
6;Make all museums free of charge;Which US city's museums are all free to visit?;What are free museums?
7;Make all museums free of charge;Which US city's museums are all free to visit?;Are all national museums free?
8;Make all museums free of charge;Should museums be free?;Is the Met free?
9;Make all museums free of charge;Should museums be free?;Do art galleries charge admission?
